Program Time [s],Device ID,Accelerometer X Axis,Accelerometer Y axis,Accelerometer Z Axis,Gyroscope X Axis,Gyroscope Y Axis,Gyroscope Z Axis,Magnetometer X Axis,Magnetometer Y Axis,Magnetometer Z Axis,Not Used currently,Not Used currently,Not Used currently
2896.97,0,118,142,3823,2175,-603,-3472,-32490,30806,-32364,0,0,0
2896.97,0,-914,10,3728,933,-728,-2879,-32480,30804,-32371,0,0,0
2897,0,-520,-64,3514,689,-355,-2355,-32469,30811,-32375,0,0,0
2897,0,-388,456,3224,-79,-180,-1713,-32461,30814,-32375,0,0,0
2897.03,0,-184,738,3448,-1484,-3,-1606,-32454,30820,-32377,0,0,0
2897.03,0,-138,989,4365,-1759,-783,-971,-32448,30833,-32370,0,0,0
2897.06,0,-382,573,4990,-169,-1227,-149,-32450,30847,-32360,0,0,0
2897.06,0,-380,-156,4521,1963,-1581,-18,-32456,30850,-32356,0,0,0
2897.09,0,-561,-192,4068,1509,-750,-448,-32463,30839,-32357,0,0,0
2897.09,0,-13,-23,3441,1170,-169,-1298,-32466,30830,-32364,0,0,0
2897.12,0,-264,423,3818,-336,909,-1479,-32462,30828,-32367,0,0,0
2897.12,0,-117,758,3714,-533,493,-1668,-32449,30836,-32367,0,0,0
2897.15,0,-33,1004,3682,-800,616,-1593,-32441,30844,-32367,0,0,0
2897.15,0,-624,342,4175,-627,-26,-1185,-32430,30854,-32365,0,0,0
2897.18,0,-718,-909,3059,-3938,2001,-2832,-32423,30868,-32367,0,0,0
2897.18,0,138,-229,4077,-4236,1602,-3756,-32399,30899,-32356,0,0,0
2897.21,0,-441,-728,3992,-4615,1015,-4221,-32376,30940,-32347,0,0,0
2897.21,0,-193,-764,4189,-3489,686,-4789,-32350,30983,-32335,0,0,0
2897.24,0,-228,-371,3986,-3211,249,-4988,-32331,31024,-32327,0,0,0
2897.24,0,-248,507,4562,-2864,-1019,-4179,-32311,31065,-32316,0,0,0
2897.27,0,-876,184,4574,-2555,-1060,-2696,-32301,31102,-32305,0,0,0
2897.27,0,-533,-920,4109,-2501,-360,-2400,-32299,31132,-32293,0,0,0
2897.3,0,-472,-1094,3830,-1629,609,-2772,-32294,31157,-32286,0,0,0
2897.3,0,-642,-672,4476,-432,652,-2890,-32282,31180,-32283,0,0,0
2897.33,0,-1038,202,4748,478,817,-2086,-32270,31195,-32286,0,0,0
2897.33,0,-889,4,4923,1159,1522,-1173,-32258,31201,-32292,0,0,0
2897.36,0,-586,-594,4236,1484,2599,-353,-32245,31199,-32299,0,0,0
2897.36,0,-799,-1352,4101,2545,2893,-360,-32229,31191,-32316,0,0,0
2897.39,0,-843,-828,3980,2647,2544,-609,-32209,31176,-32334,0,0,0
2897.39,0,-972,-884,4372,2407,1195,-892,-32191,31161,-32353,0,0,0
2897.42,0,-763,-741,4944,2997,-1849,-984,-32181,31149,-32366,0,0,0
2897.43,0,-875,480,2699,3174,-65,-580,-32187,31136,-32370,0,0,0
2897.45,0,-760,1398,3927,596,-94,243,-32187,31122,-32375,0,0,0
2897.46,0,-855,350,3738,1101,49,971,-32186,31114,-32379,0,0,0
2897.48,0,-632,33,3612,561,197,1476,-32189,31104,-32382,0,0,0
2897.49,0,-612,-1223,3938,257,-248,580,-32192,31092,-32386,0,0,0
2897.51,0,-729,-654,4199,161,-1671,-553,-32196,31089,-32384,0,0,0
2897.52,0,-753,526,4385,93,-3004,-496,-32204,31089,-32379,0,0,0
2897.54,0,-638,819,3856,-875,-2844,369,-32219,31091,-32363,0,0,0
2897.55,0,-950,789,4240,-1717,-3340,516,-32240,31093,-32349,0,0,0
2897.57,0,-779,311,4178,-3091,-3458,743,-32261,31102,-32328,0,0,0
2897.58,0,-540,-376,4519,-2473,-3012,847,-32285,31119,-32307,0,0,0
2897.6,0,-627,-216,4429,-1727,-2946,608,-32309,31132,-32288,0,0,0
2897.61,0,-445,-160,4292,-1813,-2825,534,-32327,31139,-32269,0,0,0
2897.63,0,271,-350,3852,-1739,-1684,584,-32348,31149,-32255,0,0,0
2897.64,0,-203,-389,4390,-2119,-1030,409,-32359,31162,-32243,0,0,0
2897.66,0,43,-429,4370,-1888,-790,499,-32365,31173,-32233,0,0,0
2897.67,0,-100,-766,4539,-1156,-1242,-616,-32372,31184,-32225,0,0,0
2897.69,0,-199,-1099,4693,-821,-1128,-701,-32381,31195,-32217,0,0,0
2897.7,0,595,-1556,4992,503,301,-534,-32386,31201,-32213,0,0,0
2897.72,0,755,-1605,4903,1484,2532,141,-32383,31201,-32216,0,0,0
2897.73,0,272,-1530,4271,1497,3515,1496,-32365,31190,-32227,0,0,0
2897.75,0,102,-1161,4217,713,3314,2754,-32347,31175,-32245,0,0,0
2897.76,0,112,-1025,4201,273,2589,3203,-32334,31158,-32262,0,0,0
2897.78,0,-246,-728,4051,629,1716,3071,-32327,31142,-32271,0,0,0
2897.79,0,-330,-664,3978,748,844,3329,-32326,31126,-32280,0,0,0
2897.81,0,-297,-322,3991,-21,204,4067,-32331,31105,-32284,0,0,0
2897.82,0,-545,-32,4168,-765,220,4395,-32342,31090,-32284,0,0,0
2897.84,0,-831,-137,4162,-798,662,3837,-32356,31078,-32285,0,0,0
2897.85,0,-1101,-424,4031,-205,641,3042,-32367,31067,-32283,0,0,0
2897.87,0,-1172,-550,3486,-202,193,2060,-32372,31057,-32285,0,0,0
2897.88,0,-1357,-453,3498,-9,-1044,1602,-32382,31048,-32283,0,0,0
2897.9,0,-1022,-290,4112,-1150,-3056,2275,-32395,31044,-32283,0,0,0
2897.91,0,-381,-518,4574,-3320,-3453,3775,-32423,31042,-32267,0,0,0
2897.93,0,-250,-529,4548,-3566,-2609,4537,-32457,31051,-32247,0,0,0
2897.94,0,-141,-240,4672,-2671,-2514,4261,-32492,31058,-32226,0,0,0
2897.96,0,-39,198,4726,-1974,-1695,3488,-32524,31062,-32209,0,0,0
2897.97,0,-23,131,4658,-1341,-171,2864,-32549,31068,-32201,0,0,0
2897.99,0,-67,-160,4310,-653,563,2628,-32561,31067,-32196,0,0,0
2898,0,101,-124,3686,-501,514,2243,-32567,31065,-32195,0,0,0
2898.02,0,-312,198,3582,-610,-343,1562,-32573,31062,-32193,0,0,0
2898.03,0,-342,227,3490,-637,-854,898,-32582,31061,-32190,0,0,0
2898.05,0,-293,-28,3441,-581,-1246,238,-32590,31063,-32184,0,0,0
2898.06,0,-151,-89,3533,-238,-1789,-235,-32600,31066,-32178,0,0,0
2898.08,0,-30,-423,3672,-649,-1887,-34,-32612,31069,-32175,0,0,0
2898.11,0,0,-595,3626,-571,-1955,378,-32624,31076,-32169,0,0,0
2898.11,0,138,-473,3826,-430,-2572,771,-32641,31077,-32164,0,0,0
2898.14,0,215,-196,4026,-770,-2534,734,-32664,31078,-32154,0,0,0
2898.14,0,151,-280,4129,-690,-1944,563,-32683,31083,-32145,0,0,0
2898.17,0,110,-350,4104,-194,-1805,251,-32700,31088,-32139,0,0,0
2898.17,0,278,-306,4306,64,-1783,-69,-32714,31089,-32134,0,0,0
2898.2,0,296,-578,4382,503,-1092,-49,-32727,31088,-32132,0,0,0
2898.2,0,152,-748,4144,585,-477,429,-32734,31086,-32129,0,0,0
2898.23,0,280,-650,3957,607,-767,759,-32740,31081,-32132,0,0,0
2898.23,0,146,-395,3998,-8,-955,682,-32747,31076,-32130,0,0,0
2898.26,0,102,-316,4106,303,-882,207,-32757,31074,-32128,0,0,0
2898.26,0,35,-354,3980,543,-787,-215,-32764,31073,-32128,0,0,0
2898.29,0,149,-671,3902,340,-1183,51,-32768,31068,-32128,0,0,0
2898.29,0,212,-962,3786,-268,-1420,1090,32757,31065,-32127,0,0,0
2898.32,0,256,-1095,3774,-624,-1830,2223,32744,31066,-32123,0,0,0
2898.32,0,318,-1044,3732,-1017,-2139,3193,32725,31068,-32118,0,0,0
2898.35,0,341,-806,3727,-1241,-2320,3542,32698,31071,-32111,0,0,0
2898.35,0,518,-888,3934,-739,-2161,3129,32668,31074,-32105,0,0,0
2898.38,0,733,-1047,4160,452,-1376,2629,32644,31075,-32099,0,0,0
2898.38,0,848,-1165,4139,1613,-259,2622,32626,31068,-32099,0,0,0
2898.41,0,869,-1146,4081,2072,657,3055,32615,31055,-32102,0,0,0
2898.41,0,1084,-640,3990,1568,1447,3104,32609,31037,-32109,0,0,0
2898.44,0,503,-241,4431,1166,2108,2800,32609,31020,-32117,0,0,0
2898.44,0,358,-114,4402,1805,2752,2127,32613,31009,-32122,0,0,0
2898.47,0,120,-129,4350,2102,3093,1617,32626,30992,-32132,0,0,0
2898.47,0,-38,-230,4210,2297,3579,1197,32645,30974,-32145,0,0,0
2898.5,0,-74,-43,3825,2241,3673,931,32667,30957,-32157,0,0,0
2898.5,0,-215,228,3702,1393,2878,886,32688,30939,-32172,0,0,0
2898.53,0,-575,233,3872,1087,2108,569,32705,30927,-32181,0,0,0
2898.53,0,-701,334,3776,955,1634,57,32718,30920,-32190,0,0,0
2898.56,0,-735,387,3727,282,908,-744,32729,30917,-32196,0,0,0
2898.56,0,-832,379,3883,-24,123,-1418,32740,30913,-32197,0,0,0
2898.59,0,-610,453,4075,-199,-603,-1857,32747,30915,-32196,0,0,0
2898.59,0,-308,256,4268,-465,-1021,-1866,32751,30921,-32198,0,0,0
2898.62,0,-105,160,4435,-774,-1181,-1915,32752,30928,-32192,0,0,0
2898.62,0,37,89,4672,-772,-1212,-1883,32751,30939,-32188,0,0,0
2898.65,0,289,-36,4530,-847,-791,-1833,32750,30947,-32186,0,0,0
2898.65,0,67,-175,4330,-1331,-525,-1822,32753,30957,-32181,0,0,0
2898.68,0,94,-297,4373,-1028,-787,-1754,32754,30969,-32176,0,0,0
2898.68,0,282,-312,4454,-1127,-1143,-1791,32757,30982,-32167,0,0,0
2898.71,0,332,-468,4423,-1121,-1034,-1454,32757,30994,-32162,0,0,0
2898.72,0,305,-556,4293,-1133,-901,-1005,32755,31004,-32159,0,0,0
2898.74,0,248,-567,4195,-1027,-930,-569,32753,31014,-32154,0,0,0
2898.75,0,412,-593,4162,-711,-939,-352,32748,31024,-32149,0,0,0
2898.77,0,404,-593,4031,-589,-796,-380,32743,31031,-32145,0,0,0
2898.78,0,341,-719,4026,-269,-704,-328,32739,31035,-32142,0,0,0
2898.8,0,423,-675,3900,96,-542,-238,32735,31037,-32139,0,0,0
2898.81,0,386,-639,3903,162,-334,-393,32732,31038,-32138,0,0,0
2898.83,0,241,-703,3890,625,41,-356,32734,31036,-32138,0,0,0
2898.84,0,127,-719,3765,1362,543,-369,32736,31034,-32139,0,0,0
2898.86,0,166,-349,3646,1746,780,-459,32742,31023,-32147,0,0,0
2898.87,0,-197,-202,3732,1832,989,-585,32749,31013,-32151,0,0,0
2898.89,0,-319,-135,3529,1938,954,-699,32760,31004,-32160,0,0,0
2898.9,0,-369,-210,3588,1901,169,-666,-32768,30991,-32171,0,0,0
2898.92,0,-340,-206,3657,1050,-793,-241,-32762,30979,-32178,0,0,0
2898.93,0,-148,-367,3856,393,-1723,377,-32767,30972,-32178,0,0,0
2898.95,0,96,-357,4111,-48,-2511,1014,32758,30970,-32176,0,0,0
2898.96,0,511,-297,4369,-638,-2890,1293,32738,30968,-32172,0,0,0
2898.98,0,388,-336,4622,-833,-2499,1531,32713,30971,-32165,0,0,0
2898.99,0,442,-358,4592,-793,-1758,1542,32693,30975,-32158,0,0,0
2899.01,0,421,-386,4597,-357,-1390,1263,32674,30980,-32152,0,0,0
2899.02,0,508,-347,4571,-129,-1080,977,32660,30979,-32149,0,0,0
2899.04,0,342,-372,4570,72,-579,582,32652,30981,-32147,0,0,0
2899.05,0,274,-440,4382,174,-154,416,32646,30979,-32146,0,0,0
2899.07,0,266,-537,4400,306,-126,330,32642,30978,-32146,0,0,0
2899.08,0,250,-626,4358,491,133,339,32640,30975,-32148,0,0,0
2899.1,0,211,-592,4282,596,342,452,32640,30972,-32149,0,0,0
2899.11,0,56,-506,4251,441,408,517,32643,30967,-32151,0,0,0
2899.13,0,-21,-517,4163,312,411,571,32644,30963,-32153,0,0,0
2899.14,0,-39,-570,4164,241,111,650,32643,30963,-32152,0,0,0
2899.16,0,-43,-552,4119,-54,-68,892,32645,30959,-32154,0,0,0
2899.17,0,-87,-543,4132,-381,-288,1152,32640,30958,-32154,0,0,0
2899.19,0,-42,-551,4179,-970,-476,1536,32633,30958,-32151,0,0,0
2899.2,0,41,-542,4167,-1383,-623,1819,32624,30963,-32148,0,0,0
2899.22,0,3,-611,4189,-1420,-833,1933,32614,30973,-32140,0,0,0
2899.23,0,180,-501,4322,-1406,-929,1739,32601,30981,-32135,0,0,0
2899.25,0,372,-494,4512,-743,-590,1041,32589,30989,-32128,0,0,0
2899.26,0,394,-551,4598,46,212,302,32580,30992,-32126,0,0,0
2899.28,0,345,-602,4448,771,1004,-65,32580,30994,-32127,0,0,0
2899.29,0,219,-511,4328,944,1403,-41,32587,30988,-32131,0,0,0
2899.31,0,89,-468,4244,875,1483,134,32600,30982,-32135,0,0,0
2899.32,0,107,-264,4092,520,1314,340,32609,30975,-32140,0,0,0
2899.34,0,-120,-196,4036,-9,1063,424,32616,30971,-32143,0,0,0
2899.37,0,-203,-185,3908,-213,693,297,32622,30969,-32146,0,0,0
2899.37,0,-68,-217,3950,-348,45,66,32626,30972,-32146,0,0,0
2899.4,0,-8,-349,4087,-405,-163,-45,32625,30974,-32144,0,0,0
2899.4,0,44,-454,4022,-296,23,-101,32626,30979,-32140,0,0,0
2899.43,0,78,-451,3960,-96,-111,-187,32624,30981,-32140,0,0,0
2899.43,0,128,-384,4083,-192,-230,-299,32625,30982,-32141,0,0,0
2899.46,0,191,-455,4149,30,36,-493,32625,30983,-32141,0,0,0
2899.46,0,220,-443,4093,215,129,-601,32628,30984,-32142,0,0,0
2899.49,0,282,-468,4105,100,39,-501,32631,30983,-32142,0,0,0
2899.49,0,270,-351,4162,-220,96,-393,32633,30983,-32140,0,0,0
2899.52,0,212,-390,4143,-179,46,-553,32635,30985,-32144,0,0,0
2899.52,0,239,-489,4050,-158,-204,-701,32637,30988,-32144,0,0,0
2899.55,0,378,-661,4120,-76,-470,-614,32638,30992,-32142,0,0,0
2899.55,0,478,-648,4184,-331,-239,-314,32638,30991,-32142,0,0,0
2899.58,0,467,-662,4174,-397,49,-198,32638,30994,-32137,0,0,0
2899.58,0,432,-728,4150,-111,115,-216,32639,30998,-32138,0,0,0
2899.61,0,470,-763,4186,191,123,-114,32640,31000,-32136,0,0,0
2899.61,0,475,-741,4217,247,281,81,32641,30997,-32138,0,0,0
2899.64,0,459,-708,4201,186,478,348,32645,30997,-32138,0,0,0
2899.64,0,354,-672,4143,184,674,499,32646,30995,-32141,0,0,0
2899.67,0,266,-703,3985,216,738,615,32651,30992,-32142,0,0,0
2899.67,0,210,-749,3939,134,492,907,32652,30989,-32143,0,0,0
2899.7,0,215,-716,4000,46,274,1108,32652,30990,-32144,0,0,0
2899.7,0,201,-736,4027,138,297,1244,32651,30987,-32144,0,0,0
2899.73,0,192,-778,3952,187,290,1434,32650,30985,-32145,0,0,0
2899.73,0,182,-854,3946,224,123,1713,32645,30981,-32145,0,0,0
2899.76,0,231,-819,3978,336,79,1950,32641,30978,-32144,0,0,0
2899.76,0,205,-799,4045,436,179,2189,32632,30973,-32144,0,0,0
2899.79,0,227,-852,4031,423,315,2537,32626,30967,-32147,0,0,0
2899.79,0,264,-1014,4002,531,367,3038,32619,30961,-32149,0,0,0
2899.82,0,257,-1061,3927,837,403,3670,32612,30953,-32153,0,0,0
2899.82,0,285,-863,3899,738,438,4033,32599,30943,-32155,0,0,0
2899.85,0,227,-734,4129,1025,479,3976,32587,30931,-32157,0,0,0
2899.85,0,195,-773,4044,1467,990,3843,32575,30922,-32162,0,0,0
2899.88,0,174,-928,3957,2047,1311,3978,32567,30906,-32167,0,0,0
2899.88,0,113,-1023,3808,2630,1481,4475,32560,30888,-32176,0,0,0
2899.91,0,-175,-1098,3566,2610,1517,5451,32552,30864,-32190,0,0,0
2899.91,0,-255,-974,3255,1968,1308,6950,32539,30840,-32200,0,0,0
2899.94,0,-221,-788,3036,1080,72,8215,32517,30822,-32208,0,0,0
2899.94,0,-56,-87,3428,-28,-1819,8659,32481,30806,-32213,0,0,0
2899.97,0,88,-258,4139,161,-2642,8004,32430,30805,-32212,0,0,0
2899.98,0,112,-603,4005,738,-1515,7443,32378,30799,-32214,0,0,0
2900,0,-86,-752,3665,1102,-453,7350,32335,30796,-32218,0,0,0
2900.01,0,-232,-754,3407,1660,-212,7682,32296,30787,-32226,0,0,0
2900.03,0,-441,41,2830,516,-552,7945,32260,30780,-32231,0,0,0
2900.04,0,-715,378,3541,299,-2569,6851,32218,30777,-32235,0,0,0
2900.06,0,-21,801,4510,766,-3953,4981,32169,30778,-32239,0,0,0
2900.07,0,414,720,5126,1817,-2425,2990,32122,30780,-32247,0,0,0
2900.09,0,213,657,4779,2496,67,1890,32092,30768,-32260,0,0,0
2900.1,0,-66,621,4386,2784,1397,1726,32080,30752,-32274,0,0,0
2900.12,0,-622,738,4185,2562,1718,1852,32083,30736,-32288,0,0,0
2900.13,0,-1029,745,3798,2344,1168,1360,32084,30719,-32300,0,0,0
2900.15,0,-771,1492,3984,1990,-840,149,32084,30705,-32314,0,0,0
2900.16,0,-270,1372,4858,2731,-2915,-1320,32080,30689,-32327,0,0,0
2900.18,0,-252,896,5075,3942,-2654,-2510,32070,30670,-32349,0,0,0
2900.19,0,-96,702,4538,4270,-1214,-2795,32069,30643,-32371,0,0,0
2900.21,0,-197,-21,3869,4547,-74,-1750,32075,30612,-32400,0,0,0
2900.22,0,329,816,3713,3008,108,64,32085,30584,-32425,0,0,0
2900.24,0,802,544,4774,-218,-2645,87,32084,30568,-32445,0,0,0
2900.25,0,868,351,4823,-1473,-5106,1270,32070,30569,-32452,0,0,0
2900.27,0,858,951,4610,-2174,-3931,2580,32036,30577,-32454,0,0,0
2900.28,0,567,348,4622,-1921,-2032,2574,31999,30594,-32451,0,0,0
2900.3,0,432,452,4276,-1115,-455,1888,31975,30606,-32449,0,0,0
2900.31,0,213,522,3949,756,-76,1620,31960,30616,-32449,0,0,0
2900.33,0,199,575,4093,1372,-1367,586,31951,30611,-32454,0,0,0
2900.34,0,722,821,4194,1681,-1829,-1020,31943,30604,-32466,0,0,0
2900.36,0,949,902,3790,2043,-1590,-1639,31939,30592,-32481,0,0,0
2900.37,0,396,854,3880,1710,-960,-2545,31942,30575,-32496,0,0,0
2900.39,0,367,260,3476,1406,-569,-3382,31951,30560,-32509,0,0,0
2900.4,0,-12,-350,3659,1151,-96,-5615,31972,30544,-32520,0,0,0
2900.42,0,421,831,3348,1368,-1683,-6883,32003,30530,-32528,0,0,0
2900.43,0,1057,2604,3482,2758,-5053,-4313,32035,30509,-32546,0,0,0
2900.45,0,794,1589,3371,3200,-7406,-1775,32038,30491,-32566,0,0,0
2900.46,0,533,412,3678,2817,-7356,-2078,32017,30471,-32595,0,0,0
2900.48,0,1564,411,3741,2230,-8202,-2927,31996,30457,-32628,0,0,0
2900.49,0,8075,2066,9646,-6674,11329,-3901,31975,30445,-32655,0,0,0
2900.51,0,4372,708,3987,240,723,-1467,31987,30448,-32649,0,0,0
2900.52,0,3249,1901,4448,26,-830,2247,31996,30450,-32644,0,0,0
2900.54,0,1236,1694,3631,-364,-2104,1971,31981,30450,-32648,0,0,0
2900.55,0,258,1200,3230,-68,-1181,662,31959,30457,-32649,0,0,0
2900.57,0,412,1326,3348,-180,651,-20,31951,30456,-32650,0,0,0
2900.58,0,286,1438,3472,-346,2154,-1322,31954,30457,-32649,0,0,0
2900.6,0,178,-66,3390,-626,2947,-3549,31973,30457,-32645,0,0,0
2900.63,0,679,197,3561,-1029,4241,-5274,32008,30454,-32634,0,0,0
2900.63,0,1566,-532,3938,-1619,5385,-6270,32061,30451,-32618,0,0,0
2900.66,0,1173,-708,3472,-2078,5655,-8331,32123,30451,-32609,0,0,0
2900.66,0,2506,1823,3235,-2806,8438,-6247,32203,30452,-32596,0,0,0
2900.69,0,2578,1474,2473,-1623,10383,-2729,32283,30458,-32581,0,0,0
2900.69,0,-1901,3134,4487,-1291,10488,-305,32354,30469,-32575,0,0,0
2900.72,0,-4180,1900,5998,-7222,3222,3531,32408,30484,-32563,0,0,0
2900.72,0,-882,825,4187,-11249,-826,4166,32409,30528,-32519,0,0,0
2900.75,0,704,-72,4704,-11444,-2269,2423,32382,30589,-32458,0,0,0
2900.75,0,1040,-1084,4022,-8492,-1344,1191,32353,30654,-32400,0,0,0
2900.78,0,674,-422,4016,-7614,-1124,616,32335,30708,-32357,0,0,0
2900.78,0,-1430,-1533,960,1084,-672,1554,32327,30751,-32324,0,0,0
2900.81,0,551,106,5616,1884,2112,1451,32324,30746,-32330,0,0,0
2900.81,0,289,206,4535,1401,1730,2188,32329,30736,-32339,0,0,0
2900.84,0,-164,194,3580,1226,1261,1932,32329,30726,-32347,0,0,0
2900.84,0,-938,47,4683,-217,-430,1935,32330,30720,-32352,0,0,0
2900.87,0,129,245,4015,37,-11,2112,32322,30719,-32351,0,0,0
2900.87,0,191,748,4141,10,130,2382,32311,30722,-32354,0,0,0
2900.9,0,303,209,4173,204,97,2645,32301,30723,-32353,0,0,0
2900.9,0,488,1026,3439,-113,8,2278,32290,30725,-32350,0,0,0
2900.93,0,340,197,3950,78,-132,1812,32280,30729,-32347,0,0,0
2900.93,0,399,-394,3840,124,468,925,32270,30732,-32346,0,0,0
2900.96,0,127,158,4518,-72,-283,377,32266,30733,-32344,0,0,0
2900.96,0,124,222,3908,-138,-434,127,32265,30735,-32342,0,0,0
2900.99,0,1006,207,3098,-191,378,-552,32268,30735,-32341,0,0,0
2900.99,0,97,-722,3865,-78,192,-258,32269,30739,-32341,0,0,0
2901.02,0,-287,-1220,4084,68,162,173,32271,30742,-32337,0,0,0
2901.02,0,-109,177,4395,196,282,883,32269,30744,-32335,0,0,0
2901.05,0,364,662,4485,91,128,1969,32266,30743,-32336,0,0,0
2901.05,0,-237,214,4326,163,176,1462,32258,30745,-32335,0,0,0
2901.08,0,-389,230,4118,78,22,218,32250,30747,-32333,0,0,0
2901.08,0,-828,-35,4493,-28,-216,216,32249,30748,-32334,0,0,0
2901.11,0,-618,-857,4288,-92,166,-868,32250,30749,-32330,0,0,0
2901.11,0,-411,-1125,3909,74,-185,-1890,32254,30749,-32328,0,0,0
2901.14,0,149,50,4244,99,62,-2543,32262,30750,-32329,0,0,0
2901.14,0,-266,252,4278,54,-52,-1367,32275,30749,-32327,0,0,0
2901.17,0,-448,193,4122,-3,-74,-132,32283,30745,-32329,0,0,0
2901.17,0,-974,745,3942,38,-126,1097,32281,30746,-32330,0,0,0
2901.2,0,-1300,250,4139,97,-53,1046,32275,30746,-32332,0,0,0
2901.2,0,-269,-207,4223,446,352,-507,32272,30747,-32327,0,0,0
2901.23,0,430,-294,4538,-116,-498,-2415,32277,30744,-32329,0,0,0
2901.23,0,210,-242,3763,157,-162,-3938,32289,30744,-32329,0,0,0
2901.26,0,-650,-56,4256,47,-33,-3229,32307,30740,-32330,0,0,0
2901.27,0,248,-927,3900,113,-36,-4933,32324,30739,-32329,0,0,0
2901.3,0,-231,397,3931,131,-104,-5933,32348,30735,-32329,0,0,0
2901.3,0,-746,517,4685,-803,-825,-6442,32374,30736,-32330,0,0,0
2901.32,0,59,526,5698,-1651,-3250,-7153,32398,30741,-32324,0,0,0
2901.33,0,948,-1224,4618,-3563,-4111,-4600,32413,30752,-32312,0,0,0
2901.35,0,1000,-2350,4388,-4993,-6056,-4426,32405,30773,-32297,0,0,0
2901.36,0,848,-1428,4323,-6138,-6994,-3161,32391,30802,-32272,0,0,0
2901.38,0,149,44,3892,-6531,-7826,-3680,32360,30840,-32249,0,0,0
2901.39,0,201,1063,4436,-7606,-7933,-4082,32325,30881,-32222,0,0,0
2901.41,0,544,470,3873,-7755,-8302,-4163,32287,30927,-32196,0,0,0
2901.42,0,1061,-717,3429,-5748,-6448,-3849,32251,30975,-32168,0,0,0
2901.44,0,1947,-1097,3948,-3225,-2842,-4183,32222,31014,-32149,0,0,0
2901.45,0,1466,-1025,3628,-368,-1092,-3506,32213,31030,-32140,0,0,0
2901.47,0,1257,-724,3604,1128,918,-2459,32221,31029,-32136,0,0,0
2901.48,0,768,-516,3217,1462,2555,-2060,32236,31019,-32138,0,0,0
2901.5,0,1410,-164,3482,1420,3606,-1744,32263,31004,-32144,0,0,0
2901.51,0,1517,216,4016,1451,4571,-1516,32293,30991,-32145,0,0,0
2901.53,0,1102,-160,4918,2903,3819,-15,32329,30976,-32152,0,0,0
2901.54,0,795,-9,4527,4108,2592,962,32354,30953,-32163,0,0,0
2901.56,0,1148,-222,3940,4055,2339,1612,32370,30925,-32178,0,0,0
2901.57,0,1682,-713,3501,4195,3173,1437,32383,30896,-32195,0,0,0
2901.59,0,1532,-1053,3570,5168,5011,532,32399,30868,-32210,0,0,0
2901.6,0,1115,-25,3478,5970,6671,578,32428,30831,-32234,0,0,0
2901.62,0,358,797,3443,5272,7440,1282,32467,30788,-32261,0,0,0
2901.63,0,11,1098,3603,2646,6662,1912,32509,30755,-32292,0,0,0
2901.65,0,-39,1156,3972,-931,4597,2239,32539,30736,-32309,0,0,0
2901.66,0,-2121,-726,2363,2787,374,3948,32559,30730,-32315,0,0,0
2901.68,0,831,-47,4091,1386,1997,1706,32561,30725,-32324,0,0,0
2901.69,0,405,-64,4465,1176,1449,1925,32560,30714,-32335,0,0,0
2901.71,0,539,-208,3856,-148,130,1784,32559,30706,-32343,0,0,0
2901.72,0,533,562,3917,-32,19,3012,32550,30706,-32345,0,0,0
2901.74,0,-465,-192,4231,-30,-360,3970,32536,30702,-32346,0,0,0
2901.75,0,-227,222,3979,-198,50,4604,32517,30702,-32345,0,0,0
2901.77,0,-800,57,4436,-154,-54,5550,32492,30702,-32348,0,0,0
2901.78,0,-1105,229,4254,-81,-142,6402,32465,30700,-32348,0,0,0
2901.8,0,-580,109,3908,-163,-259,6236,32431,30700,-32348,0,0,0
2901.81,0,-480,-52,3563,-189,-54,6515,32401,30699,-32346,0,0,0
2901.83,0,238,-255,4179,-3,34,5735,32371,30698,-32347,0,0,0
2901.84,0,106,-150,4207,-40,52,5277,32343,30700,-32347,0,0,0
2901.86,0,940,13,3994,158,196,6205,32316,30704,-32344,0,0,0
2901.87,0,1368,-206,4226,-82,306,4739,32286,30707,-32347,0,0,0
2901.89,0,796,-128,4674,19,78,3294,32262,30711,-32348,0,0,0
2901.92,0,-38,-550,4530,-69,171,3084,32245,30715,-32349,0,0,0
2901.92,0,-44,130,4618,75,118,2858,32231,30716,-32350,0,0,0
2901.95,0,-80,-370,4374,53,-105,2838,32215,30721,-32352,0,0,0
2901.95,0,-296,-67,3978,-97,-279,3705,32203,30723,-32353,0,0,0
2901.98,0,721,-304,3754,-85,-150,3630,32184,30727,-32351,0,0,0
2901.98,0,-473,-885,4257,-69,-507,3366,32167,30733,-32355,0,0,0
2902.01,0,-915,-656,5049,24,-387,3533,32150,30738,-32358,0,0,0
2902.01,0,-1391,-1139,4160,-47,1,5082,32132,30743,-32357,0,0,0
2902.04,0,-1680,345,4710,-73,14,7560,32107,30752,-32360,0,0,0
2902.04,0,-33,-584,4986,-549,-396,7691,32070,30759,-32360,0,0,0
2902.07,0,441,-1754,3365,371,112,6857,32033,30770,-32361,0,0,0
2902.07,0,1020,688,4166,-76,297,5972,32000,30783,-32361,0,0,0
2902.1,0,905,852,3978,-392,188,5404,31973,30795,-32364,0,0,0
2902.1,0,117,-572,3725,43,105,5012,31949,30802,-32364,0,0,0
2902.13,0,435,425,4434,-50,261,4805,31925,30813,-32367,0,0,0
2902.13,0,504,-226,4423,-63,284,4289,31905,30827,-32368,0,0,0
